,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
13453,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,6hXrGQUh3z55KHRNF7Dh7m,194088,4
13454,0.625,0.284,9,-14.007,0,0.0819,0.934,0.00031,0.23,0.197,129.631,0PiNqgYlTIZShQUOPd4yOX,245897,4
13455,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,7v0ESsgBqzCMMomAnrkokS,194088,4
13456,0.683,0.534,4,-10.348,1,0.189,0.519,0.247,0.148,0.284,150.469,0Qu1nu4mPb99AvrM01tv44,180567,4
13457,0.768,0.499,8,-8.015,0,0.0745,0.381,0.000139,0.0979,0.734,92.574,60nzejjYGIsfWn1abHlCBq,167045,4
13458,0.692,0.286,2,-10.398,1,0.0426,0.863,0.0,0.0934,0.305,111.025,4mVHnG4cJOtCxgG81gL1oY,194887,4
13459,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,6BkgIFreMVHF01d7JM6lca,298899,3
13460,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4AcMtN45AgbSTqBNykomyk,194088,4
13461,0.728,0.76,11,-6.884,0,0.0396,0.00433,0.00585,0.13,0.674,123.045,7HdXRMw14roDx2a0COWk3M,206701,4
13462,0.576,0.506,1,-9.114,1,0.28,0.0898,0.000222,0.155,0.576,116.951,1okyuxsccFQLYHjpaLygsa,190280,4
13463,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.738,169.023,03G8PQoaw3g1L8j9hvvgV4,243491,4
13464,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.738,169.023,4DaRumTbuwCdwzAw3MnGUP,243491,4
13465,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.738,169.023,5m3Dl0XhFrkXYZvgfMQcev,243491,4
13466,0.344,0.828,4,-6.222,0,0.0646,0.0626,0.00211,0.216,0.352,78.025,26Wc4Ihrrb3Qa8VbI4Cv9N,170080,4
13467,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,12F9FtW2E5yvBn8mlMXhTz,177507,4
13468,0.656,0.884,2,-4.748,1,0.0372,0.016,0.0,0.144,0.858,105.009,1gEzzlHtWbI64qecr21TyI,240307,4
